faq_id,category,topic,question_vi,answer_vi,tags,difficulty_scope,related_exercise_id,related_plan_id,source_group
FAQ000741,exercise_technique,form,Cách tập đúng bài 45-Degree Hip Extension là gì?,"45-Degree Hip Extension chủ yếu tác động vào mông. Hãy bắt đầu với setup: Căn chỉnh hông và core ổn định trước khi di chuyển. Trong lúc thực hiện: Duỗi hông hoặc dang chân theo quỹ đạo bài tập, siết mông rõ ở cuối biên độ rồi trở về chậm. Nhịp thở gợi ý: Thở ra khi co cơ, hít vào khi trở về. Nếu mới tập, hãy dùng mức tạ để còn khoảng 2-3 reps dự trữ.",bài tập|kỹ thuật|45-Degree Hip Extension|Mông,intermediate,EX00186,,synthetic_knowledge
FAQ000742,exercise_technique,mistakes,Lỗi thường gặp khi tập 45-Degree Hip Extension là gì?,"Các lỗi hay gặp ở 45-Degree Hip Extension gồm: Ưỡn lưng; xoay hông; dùng đà. Bạn nên giảm tải nếu kỹ thuật vỡ, quay về biên độ kiểm soát được và ưu tiên cảm nhận nhóm cơ mục tiêu thay vì cố nâng nặng.",bài tập|lỗi form|45-Degree Hip Extension,intermediate,EX00186,,synthetic_knowledge
FAQ000743,exercise_programming,sets_reps,Nên tập 45-Degree Hip Extension bao nhiêu set và rep?,"Với mục tiêu tăng cơ, 45-Degree Hip Extension thường hợp khoảng 10-20 reps. Nếu ưu tiên sức mạnh, thử 6-10 reps; nếu ưu tiên sức bền/cảm giác cơ, thử 15-30 reps. Nghỉ giữa set khoảng 45 giây và giữ tempo gợi ý 2-1-2-2.",set rep|45-Degree Hip Extension|programming,intermediate,EX00186,,synthetic_knowledge
FAQ000744,exercise_modification,substitution,Nếu không có máy tập thì thay bài 45-Degree Hip Extension bằng gì?,"Bạn có thể dùng biến thể dễ hơn hoặc tương đương theo cùng pattern glute_bridge. Gợi ý hồi quy: Giảm ROM hoặc dùng bodyweight. Gợi ý tăng tiến hoặc thay thế khi mạnh hơn: Tăng tải, pause đỉnh, thêm rep.. Khi thay bài, hãy giữ mục tiêu nhóm cơ chính và mức gắng sức tương tự.",thay bài|equipment|45-Degree Hip Extension|Máy tập,intermediate,EX00186,,synthetic_knowledge
FAQ000745,exercise_technique,form,Cách tập đúng bài Standing Cable Hip Abduction là gì?,"Standing Cable Hip Abduction chủ yếu tác động vào mông. Hãy bắt đầu với setup: Căn chỉnh hông và core ổn định trước khi di chuyển. Trong lúc thực hiện: Duỗi hông hoặc dang chân theo quỹ đạo bài tập, siết mông rõ ở cuối biên độ rồi trở về chậm. Nhịp thở gợi ý: Thở ra khi co cơ, hít vào khi trở về. Nếu mới tập, hãy dùng mức tạ để còn khoảng 2-3 reps dự trữ.",bài tập|kỹ thuật|Standing Cable Hip Abduction|Mông,intermediate,EX00187,,synthetic_knowledge
FAQ000746,exercise_technique,mistakes,Lỗi thường gặp khi tập Standing Cable Hip Abduction là gì?,"Các lỗi hay gặp ở Standing Cable Hip Abduction gồm: Ưỡn lưng; xoay hông; dùng đà. Bạn nên giảm tải nếu kỹ thuật vỡ, quay về biên độ kiểm soát được và ưu tiên cảm nhận nhóm cơ mục tiêu thay vì cố nâng nặng.",bài tập|lỗi form|Standing Cable Hip Abduction,intermediate,EX00187,,synthetic_knowledge
FAQ000747,exercise_programming,sets_reps,Nên tập Standing Cable Hip Abduction bao nhiêu set và rep?,"Với mục tiêu tăng cơ, Standing Cable Hip Abduction thường hợp khoảng 10-20 reps. Nếu ưu tiên sức mạnh, thử 6-10 reps; nếu ưu tiên sức bền/cảm giác cơ, thử 15-30 reps. Nghỉ giữa set khoảng 45 giây và giữ tempo gợi ý 2-1-2-2.",set rep|Standing Cable Hip Abduction|programming,intermediate,EX00187,,synthetic_knowledge
FAQ000748,exercise_modification,substitution,Nếu không có cáp thì thay bài Standing Cable Hip Abduction bằng gì?,"Bạn có thể dùng biến thể dễ hơn hoặc tương đương theo cùng pattern glute_bridge. Gợi ý hồi quy: Giảm ROM hoặc dùng bodyweight. Gợi ý tăng tiến hoặc thay thế khi mạnh hơn: Tăng tải, pause đỉnh, thêm rep.. Khi thay bài, hãy giữ mục tiêu nhóm cơ chính và mức gắng sức tương tự.",thay bài|equipment|Standing Cable Hip Abduction|Cáp,intermediate,EX00187,,synthetic_knowledge
FAQ000749,exercise_technique,form,Cách tập đúng bài Sissy Squat là gì?,"Sissy Squat chủ yếu tác động vào đùi trước. Hãy bắt đầu với setup: Giữ kiểm soát hoàn toàn và ROM phù hợp khả năng. Trong lúc thực hiện: Di chuyển chậm, tập trung vào cơ mục tiêu và kiểm soát eccentric. Nhịp thở gợi ý: Thở ra ở pha co cơ, hít vào khi trở về. Nếu mới tập, hãy dùng mức tạ để còn khoảng 2-3 reps dự trữ.",bài tập|kỹ thuật|Sissy Squat|Đùi trước,advanced,EX00188,,synthetic_knowledge
FAQ000750,exercise_technique,mistakes,Lỗi thường gặp khi tập Sissy Squat là gì?,"Các lỗi hay gặp ở Sissy Squat gồm: Dùng quán tính; ROM quá nhanh; mất căn chỉnh khớp. Bạn nên giảm tải nếu kỹ thuật vỡ, quay về biên độ kiểm soát được và ưu tiên cảm nhận nhóm cơ mục tiêu thay vì cố nâng nặng.",bài tập|lỗi form|Sissy Squat,advanced,EX00188,,synthetic_knowledge
FAQ000751,exercise_programming,sets_reps,Nên tập Sissy Squat bao nhiêu set và rep?,"Với mục tiêu tăng cơ, Sissy Squat thường hợp khoảng 8-15 reps. Nếu ưu tiên sức mạnh, thử 5-8 reps; nếu ưu tiên sức bền/cảm giác cơ, thử 15-25 reps. Nghỉ giữa set khoảng 45 giây và giữ tempo gợi ý 3-1-2-1.",set rep|Sissy Squat|programming,advanced,EX00188,,synthetic_knowledge
FAQ000752,exercise_modification,substitution,Nếu không có trọng lượng cơ thể thì thay bài Sissy Squat bằng gì?,"Bạn có thể dùng biến thể dễ hơn hoặc tương đương theo cùng pattern squat. Gợi ý hồi quy: Giảm ROM hoặc hỗ trợ bằng tay/dây. Gợi ý tăng tiến hoặc thay thế khi mạnh hơn: Tăng pause, thêm rep hoặc tăng độ khó.. Khi thay bài, hãy giữ mục tiêu nhóm cơ chính và mức gắng sức tương tự.",thay bài|equipment|Sissy Squat|Trọng lượng cơ thể,advanced,EX00188,,synthetic_knowledge
FAQ000753,exercise_technique,form,Cách tập đúng bài Nordic Ham Curl là gì?,"Nordic Ham Curl chủ yếu tác động vào đùi sau. Hãy bắt đầu với setup: Giữ kiểm soát hoàn toàn và ROM phù hợp khả năng. Trong lúc thực hiện: Di chuyển chậm, tập trung vào cơ mục tiêu và kiểm soát eccentric. Nhịp thở gợi ý: Thở ra ở pha co cơ, hít vào khi trở về. Nếu mới tập, hãy dùng mức tạ để còn khoảng 2-3 reps dự trữ.",bài tập|kỹ thuật|Nordic Ham Curl|Đùi sau,advanced,EX00189,,synthetic_knowledge
FAQ000754,exercise_technique,mistakes,Lỗi thường gặp khi tập Nordic Ham Curl là gì?,"Các lỗi hay gặp ở Nordic Ham Curl gồm: Dùng quán tính; ROM quá nhanh; mất căn chỉnh khớp. Bạn nên giảm tải nếu kỹ thuật vỡ, quay về biên độ kiểm soát được và ưu tiên cảm nhận nhóm cơ mục tiêu thay vì cố nâng nặng.",bài tập|lỗi form|Nordic Ham Curl,advanced,EX00189,,synthetic_knowledge
FAQ000755,exercise_programming,sets_reps,Nên tập Nordic Ham Curl bao nhiêu set và rep?,"Với mục tiêu tăng cơ, Nordic Ham Curl thường hợp khoảng 8-15 reps. Nếu ưu tiên sức mạnh, thử 5-8 reps; nếu ưu tiên sức bền/cảm giác cơ, thử 15-25 reps. Nghỉ giữa set khoảng 45 giây và giữ tempo gợi ý 3-1-2-1.",set rep|Nordic Ham Curl|programming,advanced,EX00189,,synthetic_knowledge
FAQ000756,exercise_modification,substitution,Nếu không có trọng lượng cơ thể thì thay bài Nordic Ham Curl bằng gì?,"Bạn có thể dùng biến thể dễ hơn hoặc tương đương theo cùng pattern hinge. Gợi ý hồi quy: Giảm ROM hoặc hỗ trợ bằng tay/dây. Gợi ý tăng tiến hoặc thay thế khi mạnh hơn: Tăng pause, thêm rep hoặc tăng độ khó.. Khi thay bài, hãy giữ mục tiêu nhóm cơ chính và mức gắng sức tương tự.",thay bài|equipment|Nordic Ham Curl|Trọng lượng cơ thể,advanced,EX00189,,synthetic_knowledge
FAQ000757,exercise_technique,form,Cách tập đúng bài Standing Leg Curl là gì?,"Standing Leg Curl chủ yếu tác động vào đùi sau. Hãy bắt đầu với setup: Giữ kiểm soát hoàn toàn và ROM phù hợp khả năng. Trong lúc thực hiện: Di chuyển chậm, tập trung vào cơ mục tiêu và kiểm soát eccentric. Nhịp thở gợi ý: Thở ra ở pha co cơ, hít vào khi trở về. Nếu mới tập, hãy dùng mức tạ để còn khoảng 2-3 reps dự trữ.",bài tập|kỹ thuật|Standing Leg Curl|Đùi sau,beginner,EX00190,,synthetic_knowledge
FAQ000758,exercise_technique,mistakes,Lỗi thường gặp khi tập Standing Leg Curl là gì?,"Các lỗi hay gặp ở Standing Leg Curl gồm: Dùng quán tính; ROM quá nhanh; mất căn chỉnh khớp. Bạn nên giảm tải nếu kỹ thuật vỡ, quay về biên độ kiểm soát được và ưu tiên cảm nhận nhóm cơ mục tiêu thay vì cố nâng nặng.",bài tập|lỗi form|Standing Leg Curl,beginner,EX00190,,synthetic_knowledge
FAQ000759,exercise_programming,sets_reps,Nên tập Standing Leg Curl bao nhiêu set và rep?,"Với mục tiêu tăng cơ, Standing Leg Curl thường hợp khoảng 8-15 reps. Nếu ưu tiên sức mạnh, thử 5-8 reps; nếu ưu tiên sức bền/cảm giác cơ, thử 15-25 reps. Nghỉ giữa set khoảng 45 giây và giữ tempo gợi ý 3-1-2-1.",set rep|Standing Leg Curl|programming,beginner,EX00190,,synthetic_knowledge
FAQ000760,exercise_modification,substitution,Nếu không có máy tập thì thay bài Standing Leg Curl bằng gì?,"Bạn có thể dùng biến thể dễ hơn hoặc tương đương theo cùng pattern hinge. Gợi ý hồi quy: Giảm ROM hoặc hỗ trợ bằng tay/dây. Gợi ý tăng tiến hoặc thay thế khi mạnh hơn: Tăng pause, thêm rep hoặc tăng độ khó.. Khi thay bài, hãy giữ mục tiêu nhóm cơ chính và mức gắng sức tương tự.",thay bài|equipment|Standing Leg Curl|Máy tập,beginner,EX00190,,synthetic_knowledge
FAQ000761,exercise_technique,form,Cách tập đúng bài Tibialis Raise là gì?,"Tibialis Raise chủ yếu tác động vào bắp chân. Hãy bắt đầu với setup: Giữ kiểm soát hoàn toàn và ROM phù hợp khả năng. Trong lúc thực hiện: Di chuyển chậm, tập trung vào cơ mục tiêu và kiểm soát eccentric. Nhịp thở gợi ý: Thở ra ở pha co cơ, hít vào khi trở về. Nếu mới tập, hãy dùng mức tạ để còn khoảng 2-3 reps dự trữ.",bài tập|kỹ thuật|Tibialis Raise|Bắp chân,beginner,EX00191,,synthetic_knowledge
FAQ000762,exercise_technique,mistakes,Lỗi thường gặp khi tập Tibialis Raise là gì?,"Các lỗi hay gặp ở Tibialis Raise gồm: Dùng quán tính; ROM quá nhanh; mất căn chỉnh khớp. Bạn nên giảm tải nếu kỹ thuật vỡ, quay về biên độ kiểm soát được và ưu tiên cảm nhận nhóm cơ mục tiêu thay vì cố nâng nặng.",bài tập|lỗi form|Tibialis Raise,beginner,EX00191,,synthetic_knowledge
FAQ000763,exercise_programming,sets_reps,Nên tập Tibialis Raise bao nhiêu set và rep?,"Với mục tiêu tăng cơ, Tibialis Raise thường hợp khoảng 8-15 reps. Nếu ưu tiên sức mạnh, thử 5-8 reps; nếu ưu tiên sức bền/cảm giác cơ, thử 15-25 reps. Nghỉ giữa set khoảng 45 giây và giữ tempo gợi ý 3-1-2-1.",set rep|Tibialis Raise|programming,beginner,EX00191,,synthetic_knowledge
FAQ000764,exercise_modification,substitution,Nếu không có trọng lượng cơ thể thì thay bài Tibialis Raise bằng gì?,"Bạn có thể dùng biến thể dễ hơn hoặc tương đương theo cùng pattern hinge. Gợi ý hồi quy: Giảm ROM hoặc hỗ trợ bằng tay/dây. Gợi ý tăng tiến hoặc thay thế khi mạnh hơn: Tăng pause, thêm rep hoặc tăng độ khó.. Khi thay bài, hãy giữ mục tiêu nhóm cơ chính và mức gắng sức tương tự.",thay bài|equipment|Tibialis Raise|Trọng lượng cơ thể,beginner,EX00191,,synthetic_knowledge
FAQ000765,exercise_technique,form,Cách tập đúng bài Cable Wood Chop là gì?,"Cable Wood Chop chủ yếu tác động vào xiên bụng, bụng. Hãy bắt đầu với setup: Thiết lập thân người chắc, siết core trước khi bắt đầu. Trong lúc thực hiện: Di chuyển hoặc giữ thân mà không để cột sống mất trung tính hay xoay ngoài ý muốn. Nhịp thở gợi ý: Thở ngắn và đều, không nín thở quá lâu. Nếu mới tập, hãy dùng mức tạ để còn khoảng 2-3 reps dự trữ.","bài tập|kỹ thuật|Cable Wood Chop|Xiên bụng, Bụng",beginner,EX00192,,synthetic_knowledge
FAQ000766,exercise_technique,mistakes,Lỗi thường gặp khi tập Cable Wood Chop là gì?,"Các lỗi hay gặp ở Cable Wood Chop gồm: Võng lưng; vai nhún; mất kiểm soát nhịp. Bạn nên giảm tải nếu kỹ thuật vỡ, quay về biên độ kiểm soát được và ưu tiên cảm nhận nhóm cơ mục tiêu thay vì cố nâng nặng.",bài tập|lỗi form|Cable Wood Chop,beginner,EX00192,,synthetic_knowledge
FAQ000767,exercise_programming,sets_reps,Nên tập Cable Wood Chop bao nhiêu set và rep?,"Với mục tiêu tăng cơ, Cable Wood Chop thường hợp khoảng 8-20 hoặc 20-60 giây reps. Nếu ưu tiên sức mạnh, thử 5-10 hoặc 10-30 giây reps; nếu ưu tiên sức bền/cảm giác cơ, thử 15-30 hoặc 30-90 giây reps. Nghỉ giữa set khoảng 45 giây và giữ tempo gợi ý 2-1-2-1.",set rep|Cable Wood Chop|programming,beginner,EX00192,,synthetic_knowledge
FAQ000768,exercise_modification,substitution,Nếu không có cáp thì thay bài Cable Wood Chop bằng gì?,"Bạn có thể dùng biến thể dễ hơn hoặc tương đương theo cùng pattern core_rotation. Gợi ý hồi quy: Giảm thời gian, tải hoặc biên độ. Gợi ý tăng tiến hoặc thay thế khi mạnh hơn: Tăng thời gian, tải hoặc khó hơn unilateral/chop.. Khi thay bài, hãy giữ mục tiêu nhóm cơ chính và mức gắng sức tương tự.",thay bài|equipment|Cable Wood Chop|Cáp,beginner,EX00192,,synthetic_knowledge
FAQ000769,exercise_technique,form,Cách tập đúng bài High-to-Low Chop là gì?,"High-to-Low Chop chủ yếu tác động vào xiên bụng. Hãy bắt đầu với setup: Thiết lập thân người chắc, siết core trước khi bắt đầu. Trong lúc thực hiện: Di chuyển hoặc giữ thân mà không để cột sống mất trung tính hay xoay ngoài ý muốn. Nhịp thở gợi ý: Thở ngắn và đều, không nín thở quá lâu. Nếu mới tập, hãy dùng mức tạ để còn khoảng 2-3 reps dự trữ.",bài tập|kỹ thuật|High-to-Low Chop|Xiên bụng,beginner,EX00193,,synthetic_knowledge
FAQ000770,exercise_technique,mistakes,Lỗi thường gặp khi tập High-to-Low Chop là gì?,"Các lỗi hay gặp ở High-to-Low Chop gồm: Võng lưng; vai nhún; mất kiểm soát nhịp. Bạn nên giảm tải nếu kỹ thuật vỡ, quay về biên độ kiểm soát được và ưu tiên cảm nhận nhóm cơ mục tiêu thay vì cố nâng nặng.",bài tập|lỗi form|High-to-Low Chop,beginner,EX00193,,synthetic_knowledge
FAQ000771,exercise_programming,sets_reps,Nên tập High-to-Low Chop bao nhiêu set và rep?,"Với mục tiêu tăng cơ, High-to-Low Chop thường hợp khoảng 8-20 hoặc 20-60 giây reps. Nếu ưu tiên sức mạnh, thử 5-10 hoặc 10-30 giây reps; nếu ưu tiên sức bền/cảm giác cơ, thử 15-30 hoặc 30-90 giây reps. Nghỉ giữa set khoảng 45 giây và giữ tempo gợi ý 2-1-2-1.",set rep|High-to-Low Chop|programming,beginner,EX00193,,synthetic_knowledge
FAQ000772,exercise_modification,substitution,Nếu không có cáp thì thay bài High-to-Low Chop bằng gì?,"Bạn có thể dùng biến thể dễ hơn hoặc tương đương theo cùng pattern core_rotation. Gợi ý hồi quy: Giảm thời gian, tải hoặc biên độ. Gợi ý tăng tiến hoặc thay thế khi mạnh hơn: Tăng thời gian, tải hoặc khó hơn unilateral/chop.. Khi thay bài, hãy giữ mục tiêu nhóm cơ chính và mức gắng sức tương tự.",thay bài|equipment|High-to-Low Chop|Cáp,beginner,EX00193,,synthetic_knowledge
