plan_exercise_id,plan_day_id,plan_id,exercise_order,exercise_id,sets,reps,rir_target,rest_seconds,tempo,superset_group,note
WPE000966,WPD00166,WP0049,5,EX00154,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000967,WPD00166,WP0049,6,EX00061,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000968,WPD00167,WP0049,1,EX00179,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000969,WPD00167,WP0049,2,EX00103,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000970,WPD00167,WP0049,3,EX00079,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000971,WPD00167,WP0049,4,EX00073,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000972,WPD00167,WP0049,5,EX00097,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000973,WPD00167,WP0049,6,EX00091,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000974,WPD00168,WP0050,1,EX00103,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000975,WPD00168,WP0050,2,EX00093,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000976,WPD00168,WP0050,3,EX00045,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000977,WPD00168,WP0050,4,EX00145,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000978,WPD00168,WP0050,5,EX00197,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000979,WPD00168,WP0050,6,EX00122,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000980,WPD00169,WP0050,1,EX00083,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000981,WPD00169,WP0050,2,EX00191,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000982,WPD00169,WP0050,3,EX00020,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000983,WPD00169,WP0050,4,EX00055,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000984,WPD00169,WP0050,5,EX00110,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000985,WPD00169,WP0050,6,EX00129,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000986,WPD00170,WP0050,1,EX00107,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000987,WPD00170,WP0050,2,EX00111,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000988,WPD00170,WP0050,3,EX00116,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000989,WPD00170,WP0050,4,EX00122,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000990,WPD00170,WP0050,5,EX00115,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000991,WPD00171,WP0051,1,EX00173,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000992,WPD00171,WP0051,2,EX00093,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000993,WPD00171,WP0051,3,EX00138,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000994,WPD00171,WP0051,4,EX00057,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000995,WPD00171,WP0051,5,EX00195,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000996,WPD00171,WP0051,6,EX00125,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000997,WPD00172,WP0051,1,EX00076,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000998,WPD00172,WP0051,2,EX00183,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE000999,WPD00172,WP0051,3,EX00013,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001000,WPD00172,WP0051,4,EX00157,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001001,WPD00172,WP0051,5,EX00108,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001002,WPD00172,WP0051,6,EX00204,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001003,WPD00173,WP0051,1,EX00197,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001004,WPD00173,WP0051,2,EX00196,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001005,WPD00173,WP0051,3,EX00194,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001006,WPD00173,WP0051,4,EX00199,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001007,WPD00173,WP0051,5,EX00108,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001008,WPD00174,WP0052,1,EX00045,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001009,WPD00174,WP0052,2,EX00007,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001010,WPD00174,WP0052,3,EX00143,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001011,WPD00174,WP0052,4,EX00046,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001012,WPD00174,WP0052,5,EX00003,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001013,WPD00174,WP0052,6,EX00020,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001014,WPD00175,WP0052,1,EX00186,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001015,WPD00175,WP0052,2,EX00097,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001016,WPD00175,WP0052,3,EX00071,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001017,WPD00175,WP0052,4,EX00168,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001018,WPD00175,WP0052,5,EX00092,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001019,WPD00175,WP0052,6,EX00182,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001020,WPD00176,WP0052,1,EX00051,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001021,WPD00176,WP0052,2,EX00048,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001022,WPD00176,WP0052,3,EX00061,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001023,WPD00176,WP0052,4,EX00063,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001024,WPD00176,WP0052,5,EX00144,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001025,WPD00176,WP0052,6,EX00054,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001026,WPD00177,WP0052,1,EX00081,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001027,WPD00177,WP0052,2,EX00077,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001028,WPD00177,WP0052,3,EX00186,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001029,WPD00177,WP0052,4,EX00103,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001030,WPD00177,WP0052,5,EX00092,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001031,WPD00177,WP0052,6,EX00102,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001032,WPD00178,WP0053,1,EX00139,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001033,WPD00178,WP0053,2,EX00143,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001034,WPD00178,WP0053,3,EX00017,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001035,WPD00178,WP0053,4,EX00042,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001036,WPD00178,WP0053,5,EX00025,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001037,WPD00178,WP0053,6,EX00045,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001038,WPD00179,WP0053,1,EX00092,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001039,WPD00179,WP0053,2,EX00075,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001040,WPD00179,WP0053,3,EX00179,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001041,WPD00179,WP0053,4,EX00083,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001042,WPD00179,WP0053,5,EX00099,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001043,WPD00179,WP0053,6,EX00070,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001044,WPD00180,WP0053,1,EX00153,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001045,WPD00180,WP0053,2,EX00063,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001046,WPD00180,WP0053,3,EX00057,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001047,WPD00180,WP0053,4,EX00047,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001048,WPD00180,WP0053,5,EX00147,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001049,WPD00180,WP0053,6,EX00062,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001050,WPD00181,WP0053,1,EX00177,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001051,WPD00181,WP0053,2,EX00095,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001052,WPD00181,WP0053,3,EX00076,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001053,WPD00181,WP0053,4,EX00077,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001054,WPD00181,WP0053,5,EX00071,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001055,WPD00181,WP0053,6,EX00187,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001056,WPD00182,WP0054,1,EX00078,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001057,WPD00182,WP0054,2,EX00178,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001058,WPD00182,WP0054,3,EX00008,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001059,WPD00182,WP0054,4,EX00049,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001060,WPD00182,WP0054,5,EX00107,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001061,WPD00182,WP0054,6,EX00200,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001062,WPD00183,WP0054,1,EX00073,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001063,WPD00183,WP0054,2,EX00101,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001064,WPD00183,WP0054,3,EX00030,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001065,WPD00183,WP0054,4,EX00066,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001066,WPD00183,WP0054,5,EX00196,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001067,WPD00183,WP0054,6,EX00205,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001068,WPD00184,WP0054,1,EX00121,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001069,WPD00184,WP0054,2,EX00117,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001070,WPD00184,WP0054,3,EX00122,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001071,WPD00184,WP0054,4,EX00196,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001072,WPD00184,WP0054,5,EX00108,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001073,WPD00185,WP0055,1,EX00168,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001074,WPD00185,WP0055,2,EX00095,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001075,WPD00185,WP0055,3,EX00035,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001076,WPD00185,WP0055,4,EX00159,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001077,WPD00185,WP0055,5,EX00109,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001078,WPD00185,WP0055,6,EX00115,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001079,WPD00186,WP0055,1,EX00081,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001080,WPD00186,WP0055,2,EX00092,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001081,WPD00186,WP0055,3,EX00013,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001082,WPD00186,WP0055,4,EX00050,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001083,WPD00186,WP0055,5,EX00199,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001084,WPD00186,WP0055,6,EX00128,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001085,WPD00187,WP0055,1,EX00106,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001086,WPD00187,WP0055,2,EX00194,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001087,WPD00187,WP0055,3,EX00110,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001088,WPD00187,WP0055,4,EX00193,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001089,WPD00187,WP0055,5,EX00192,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001090,WPD00188,WP0056,1,EX00002,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001091,WPD00188,WP0056,2,EX00004,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001092,WPD00188,WP0056,3,EX00022,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001093,WPD00188,WP0056,4,EX00016,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001094,WPD00188,WP0056,5,EX00009,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001095,WPD00188,WP0056,6,EX00041,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001096,WPD00189,WP0056,1,EX00082,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001097,WPD00189,WP0056,2,EX00073,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001098,WPD00189,WP0056,3,EX00189,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001099,WPD00189,WP0056,4,EX00184,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001100,WPD00189,WP0056,5,EX00166,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001101,WPD00189,WP0056,6,EX00191,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001102,WPD00190,WP0056,1,EX00155,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001103,WPD00190,WP0056,2,EX00056,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001104,WPD00190,WP0056,3,EX00057,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001105,WPD00190,WP0056,4,EX00064,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001106,WPD00190,WP0056,5,EX00052,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001107,WPD00190,WP0056,6,EX00037,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001108,WPD00191,WP0056,1,EX00086,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001109,WPD00191,WP0056,2,EX00190,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001110,WPD00191,WP0056,3,EX00078,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001111,WPD00191,WP0056,4,EX00077,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001112,WPD00191,WP0056,5,EX00103,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001113,WPD00191,WP0056,6,EX00085,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001114,WPD00192,WP0057,1,EX00024,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001115,WPD00192,WP0057,2,EX00033,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001116,WPD00192,WP0057,3,EX00042,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001117,WPD00192,WP0057,4,EX00007,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001118,WPD00192,WP0057,5,EX00029,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001119,WPD00192,WP0057,6,EX00142,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001120,WPD00193,WP0057,1,EX00083,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001121,WPD00193,WP0057,2,EX00170,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001122,WPD00193,WP0057,3,EX00071,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001123,WPD00193,WP0057,4,EX00182,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001124,WPD00193,WP0057,5,EX00186,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001125,WPD00193,WP0057,6,EX00178,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001126,WPD00194,WP0057,1,EX00151,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001127,WPD00194,WP0057,2,EX00062,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001128,WPD00194,WP0057,3,EX00147,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001129,WPD00194,WP0057,4,EX00038,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001130,WPD00194,WP0057,5,EX00040,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001131,WPD00194,WP0057,6,EX00148,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001132,WPD00195,WP0057,1,EX00190,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001133,WPD00195,WP0057,2,EX00094,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001134,WPD00195,WP0057,3,EX00096,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001135,WPD00195,WP0057,4,EX00179,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001136,WPD00195,WP0057,5,EX00075,3,8-12,2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
WPE001137,WPD00195,WP0057,6,EX00100,3,8-12,1-2,60,2-1-2-0,,Ưu tiên kỹ thuật sạch và biên độ ổn định.
