query_id,user_query_vi,system_hint,prompt_style,intent,target_type,target_id,expected_response_vi,tags
Q0006704,không cảm nhận đúng nhóm cơ khi đang ưu tiên mông và là chủ yếu tập tại nhà thì nên làm gì?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ001676,"Khi bạn không cảm nhận đúng nhóm cơ, trước hết hãy kiểm tra 4 điểm nền: kỹ thuật, tổng volume, giấc ngủ và dinh dưỡng. Với bối cảnh chủ yếu tập tại nhà và mục tiêu ưu tiên mông, giải pháp an toàn thường là giảm độ khó 1 mức, giữ lại các bài chính, tăng tính nhất quán 2-3 tuần rồi mới đánh giá lại. Nếu có đau sắc nhói, chóng mặt hoặc dấu hiệu bất thường, nên dừng tập và tham khảo chuyên gia phù hợp.",troubleshooting|mất cảm giác cơ|Ưu tiên mông|người tập tại nhà
Q0006705,Giải thích giúp mình Nếu tôi không cảm nhận đúng nhóm cơ khi đang giảm mỡ và là có đầy đủ thiết bị thì nên làm gì?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ001677,"Khi bạn không cảm nhận đúng nhóm cơ, trước hết hãy kiểm tra 4 điểm nền: kỹ thuật, tổng volume, giấc ngủ và dinh dưỡng. Với bối cảnh có đầy đủ thiết bị và mục tiêu giảm mỡ, giải pháp an toàn thường là giảm độ khó 1 mức, giữ lại các bài chính, tăng tính nhất quán 2-3 tuần rồi mới đánh giá lại. Nếu có đau sắc nhói, chóng mặt hoặc dấu hiệu bất thường, nên dừng tập và tham khảo chuyên gia phù hợp.",troubleshooting|mất cảm giác cơ|Giảm mỡ|người tập ở phòng gym
Q0006706,Tư vấn nhanh: Nếu tôi không cảm nhận đúng nhóm cơ khi đang giảm mỡ và là có đầy đủ thiết bị thì nên làm gì?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ001677,"Khi bạn không cảm nhận đúng nhóm cơ, trước hết hãy kiểm tra 4 điểm nền: kỹ thuật, tổng volume, giấc ngủ và dinh dưỡng. Với bối cảnh có đầy đủ thiết bị và mục tiêu giảm mỡ, giải pháp an toàn thường là giảm độ khó 1 mức, giữ lại các bài chính, tăng tính nhất quán 2-3 tuần rồi mới đánh giá lại. Nếu có đau sắc nhói, chóng mặt hoặc dấu hiệu bất thường, nên dừng tập và tham khảo chuyên gia phù hợp.",troubleshooting|mất cảm giác cơ|Giảm mỡ|người tập ở phòng gym
Q0006707,Mình muốn biết Nếu tôi không cảm nhận đúng nhóm cơ khi đang giảm mỡ và là có đầy đủ thiết bị thì nên làm gì?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ001677,"Khi bạn không cảm nhận đúng nhóm cơ, trước hết hãy kiểm tra 4 điểm nền: kỹ thuật, tổng volume, giấc ngủ và dinh dưỡng. Với bối cảnh có đầy đủ thiết bị và mục tiêu giảm mỡ, giải pháp an toàn thường là giảm độ khó 1 mức, giữ lại các bài chính, tăng tính nhất quán 2-3 tuần rồi mới đánh giá lại. Nếu có đau sắc nhói, chóng mặt hoặc dấu hiệu bất thường, nên dừng tập và tham khảo chuyên gia phù hợp.",troubleshooting|mất cảm giác cơ|Giảm mỡ|người tập ở phòng gym
Q0006708,không cảm nhận đúng nhóm cơ khi đang giảm mỡ và là có đầy đủ thiết bị thì nên làm gì?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ001677,"Khi bạn không cảm nhận đúng nhóm cơ, trước hết hãy kiểm tra 4 điểm nền: kỹ thuật, tổng volume, giấc ngủ và dinh dưỡng. Với bối cảnh có đầy đủ thiết bị và mục tiêu giảm mỡ, giải pháp an toàn thường là giảm độ khó 1 mức, giữ lại các bài chính, tăng tính nhất quán 2-3 tuần rồi mới đánh giá lại. Nếu có đau sắc nhói, chóng mặt hoặc dấu hiệu bất thường, nên dừng tập và tham khảo chuyên gia phù hợp.",troubleshooting|mất cảm giác cơ|Giảm mỡ|người tập ở phòng gym
Q0006709,Mình muốn biết Nếu tôi không cảm nhận đúng nhóm cơ khi đang tăng cơ và là có đầy đủ thiết bị thì nên làm gì?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ001678,"Khi bạn không cảm nhận đúng nhóm cơ, trước hết hãy kiểm tra 4 điểm nền: kỹ thuật, tổng volume, giấc ngủ và dinh dưỡng. Với bối cảnh có đầy đủ thiết bị và mục tiêu tăng cơ, giải pháp an toàn thường là giảm độ khó 1 mức, giữ lại các bài chính, tăng tính nhất quán 2-3 tuần rồi mới đánh giá lại. Nếu có đau sắc nhói, chóng mặt hoặc dấu hiệu bất thường, nên dừng tập và tham khảo chuyên gia phù hợp.",troubleshooting|mất cảm giác cơ|Tăng cơ|người tập ở phòng gym
Q0006710,Cho mình hỏi Nếu tôi không cảm nhận đúng nhóm cơ khi đang tăng cơ và là có đầy đủ thiết bị thì nên làm gì?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ001678,"Khi bạn không cảm nhận đúng nhóm cơ, trước hết hãy kiểm tra 4 điểm nền: kỹ thuật, tổng volume, giấc ngủ và dinh dưỡng. Với bối cảnh có đầy đủ thiết bị và mục tiêu tăng cơ, giải pháp an toàn thường là giảm độ khó 1 mức, giữ lại các bài chính, tăng tính nhất quán 2-3 tuần rồi mới đánh giá lại. Nếu có đau sắc nhói, chóng mặt hoặc dấu hiệu bất thường, nên dừng tập và tham khảo chuyên gia phù hợp.",troubleshooting|mất cảm giác cơ|Tăng cơ|người tập ở phòng gym
Q0006711,Giải thích giúp mình Nếu tôi không cảm nhận đúng nhóm cơ khi đang tăng cơ và là có đầy đủ thiết bị thì nên làm gì?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ001678,"Khi bạn không cảm nhận đúng nhóm cơ, trước hết hãy kiểm tra 4 điểm nền: kỹ thuật, tổng volume, giấc ngủ và dinh dưỡng. Với bối cảnh có đầy đủ thiết bị và mục tiêu tăng cơ, giải pháp an toàn thường là giảm độ khó 1 mức, giữ lại các bài chính, tăng tính nhất quán 2-3 tuần rồi mới đánh giá lại. Nếu có đau sắc nhói, chóng mặt hoặc dấu hiệu bất thường, nên dừng tập và tham khảo chuyên gia phù hợp.",troubleshooting|mất cảm giác cơ|Tăng cơ|người tập ở phòng gym
Q0006712,không cảm nhận đúng nhóm cơ khi đang tăng cơ và là có đầy đủ thiết bị thì nên làm gì?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ001678,"Khi bạn không cảm nhận đúng nhóm cơ, trước hết hãy kiểm tra 4 điểm nền: kỹ thuật, tổng volume, giấc ngủ và dinh dưỡng. Với bối cảnh có đầy đủ thiết bị và mục tiêu tăng cơ, giải pháp an toàn thường là giảm độ khó 1 mức, giữ lại các bài chính, tăng tính nhất quán 2-3 tuần rồi mới đánh giá lại. Nếu có đau sắc nhói, chóng mặt hoặc dấu hiệu bất thường, nên dừng tập và tham khảo chuyên gia phù hợp.",troubleshooting|mất cảm giác cơ|Tăng cơ|người tập ở phòng gym
Q0006713,Nếu tôi không cảm nhận đúng nhóm cơ khi đang tăng sức mạnh và là có đầy đủ thiết bị thì nên làm gì?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ001679,"Khi bạn không cảm nhận đúng nhóm cơ, trước hết hãy kiểm tra 4 điểm nền: kỹ thuật, tổng volume, giấc ngủ và dinh dưỡng. Với bối cảnh có đầy đủ thiết bị và mục tiêu tăng sức mạnh, giải pháp an toàn thường là giảm độ khó 1 mức, giữ lại các bài chính, tăng tính nhất quán 2-3 tuần rồi mới đánh giá lại. Nếu có đau sắc nhói, chóng mặt hoặc dấu hiệu bất thường, nên dừng tập và tham khảo chuyên gia phù hợp.",troubleshooting|mất cảm giác cơ|Tăng sức mạnh|người tập ở phòng gym
Q0006714,Mình muốn biết Nếu tôi không cảm nhận đúng nhóm cơ khi đang tăng sức mạnh và là có đầy đủ thiết bị thì nên làm gì?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ001679,"Khi bạn không cảm nhận đúng nhóm cơ, trước hết hãy kiểm tra 4 điểm nền: kỹ thuật, tổng volume, giấc ngủ và dinh dưỡng. Với bối cảnh có đầy đủ thiết bị và mục tiêu tăng sức mạnh, giải pháp an toàn thường là giảm độ khó 1 mức, giữ lại các bài chính, tăng tính nhất quán 2-3 tuần rồi mới đánh giá lại. Nếu có đau sắc nhói, chóng mặt hoặc dấu hiệu bất thường, nên dừng tập và tham khảo chuyên gia phù hợp.",troubleshooting|mất cảm giác cơ|Tăng sức mạnh|người tập ở phòng gym
Q0006715,Giải thích giúp mình Nếu tôi không cảm nhận đúng nhóm cơ khi đang tăng sức mạnh và là có đầy đủ thiết bị thì nên làm gì?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ001679,"Khi bạn không cảm nhận đúng nhóm cơ, trước hết hãy kiểm tra 4 điểm nền: kỹ thuật, tổng volume, giấc ngủ và dinh dưỡng. Với bối cảnh có đầy đủ thiết bị và mục tiêu tăng sức mạnh, giải pháp an toàn thường là giảm độ khó 1 mức, giữ lại các bài chính, tăng tính nhất quán 2-3 tuần rồi mới đánh giá lại. Nếu có đau sắc nhói, chóng mặt hoặc dấu hiệu bất thường, nên dừng tập và tham khảo chuyên gia phù hợp.",troubleshooting|mất cảm giác cơ|Tăng sức mạnh|người tập ở phòng gym
Q0006716,không cảm nhận đúng nhóm cơ khi đang tăng sức mạnh và là có đầy đủ thiết bị thì nên làm gì?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ001679,"Khi bạn không cảm nhận đúng nhóm cơ, trước hết hãy kiểm tra 4 điểm nền: kỹ thuật, tổng volume, giấc ngủ và dinh dưỡng. Với bối cảnh có đầy đủ thiết bị và mục tiêu tăng sức mạnh, giải pháp an toàn thường là giảm độ khó 1 mức, giữ lại các bài chính, tăng tính nhất quán 2-3 tuần rồi mới đánh giá lại. Nếu có đau sắc nhói, chóng mặt hoặc dấu hiệu bất thường, nên dừng tập và tham khảo chuyên gia phù hợp.",troubleshooting|mất cảm giác cơ|Tăng sức mạnh|người tập ở phòng gym
Q0006717,Cho mình hỏi Nếu tôi không cảm nhận đúng nhóm cơ khi đang thể lực tổng quát và là có đầy đủ thiết bị thì nên làm gì?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ001680,"Khi bạn không cảm nhận đúng nhóm cơ, trước hết hãy kiểm tra 4 điểm nền: kỹ thuật, tổng volume, giấc ngủ và dinh dưỡng. Với bối cảnh có đầy đủ thiết bị và mục tiêu thể lực tổng quát, giải pháp an toàn thường là giảm độ khó 1 mức, giữ lại các bài chính, tăng tính nhất quán 2-3 tuần rồi mới đánh giá lại. Nếu có đau sắc nhói, chóng mặt hoặc dấu hiệu bất thường, nên dừng tập và tham khảo chuyên gia phù hợp.",troubleshooting|mất cảm giác cơ|Thể lực tổng quát|người tập ở phòng gym
Q0006718,Giải thích giúp mình Nếu tôi không cảm nhận đúng nhóm cơ khi đang thể lực tổng quát và là có đầy đủ thiết bị thì nên làm gì?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ001680,"Khi bạn không cảm nhận đúng nhóm cơ, trước hết hãy kiểm tra 4 điểm nền: kỹ thuật, tổng volume, giấc ngủ và dinh dưỡng. Với bối cảnh có đầy đủ thiết bị và mục tiêu thể lực tổng quát, giải pháp an toàn thường là giảm độ khó 1 mức, giữ lại các bài chính, tăng tính nhất quán 2-3 tuần rồi mới đánh giá lại. Nếu có đau sắc nhói, chóng mặt hoặc dấu hiệu bất thường, nên dừng tập và tham khảo chuyên gia phù hợp.",troubleshooting|mất cảm giác cơ|Thể lực tổng quát|người tập ở phòng gym
Q0006719,Tư vấn nhanh: Nếu tôi không cảm nhận đúng nhóm cơ khi đang thể lực tổng quát và là có đầy đủ thiết bị thì nên làm gì?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ001680,"Khi bạn không cảm nhận đúng nhóm cơ, trước hết hãy kiểm tra 4 điểm nền: kỹ thuật, tổng volume, giấc ngủ và dinh dưỡng. Với bối cảnh có đầy đủ thiết bị và mục tiêu thể lực tổng quát, giải pháp an toàn thường là giảm độ khó 1 mức, giữ lại các bài chính, tăng tính nhất quán 2-3 tuần rồi mới đánh giá lại. Nếu có đau sắc nhói, chóng mặt hoặc dấu hiệu bất thường, nên dừng tập và tham khảo chuyên gia phù hợp.",troubleshooting|mất cảm giác cơ|Thể lực tổng quát|người tập ở phòng gym
Q0006720,không cảm nhận đúng nhóm cơ khi đang thể lực tổng quát và là có đầy đủ thiết bị thì nên làm gì?,"Bạn là trợ lý gym tiếng Việt. Trả lời ngắn gọn, chính xác, an toàn và có nêu lưu ý nếu có đau/chấn thương.",qa,faq_lookup,faq,FAQ001680,"Khi bạn không cảm nhận đúng nhóm cơ, trước hết hãy kiểm tra 4 điểm nền: kỹ thuật, tổng volume, giấc ngủ và dinh dưỡng. Với bối cảnh có đầy đủ thiết bị và mục tiêu thể lực tổng quát, giải pháp an toàn thường là giảm độ khó 1 mức, giữ lại các bài chính, tăng tính nhất quán 2-3 tuần rồi mới đánh giá lại. Nếu có đau sắc nhói, chóng mặt hoặc dấu hiệu bất thường, nên dừng tập và tham khảo chuyên gia phù hợp.",troubleshooting|mất cảm giác cơ|Thể lực tổng quát|người tập ở phòng gym
